Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Club Rogue,Shubhangi.1693,One of d best place. Esp for North Indian ! Good music happening place. Get damn crowded on weekend.so beware 😊 food was ok ok ! Drinks are not so costly. Good place for ppl wd dancing shoes and ready to burn calories. Get ur gang here.,"3 Reviews , 1 Follower",4/11/2019 22:39,0,,positive,one best place esp north indian good music happen place get damn crowd weekend beware food ok ok drink costly good place ppl wd dancing shoe ready burn calorie get ur gang
Club Rogue,Chirag Gupta ?,"The food and drinks are good.
The ambience is great too.
But the place feels too crowded and the dance floor sucks.
The DJ music is alright.
The staff is not good and need to be given proper training.
The way they rush guests out after 12 is too bad.","111 Reviews , 1013 Followers",4/5/2019 8:12,0,,negative,food drink good ambience great place feel crowd dance floor suck dj music alright staff good need give proper train way rush guest 12 bad
Club Rogue,Subhajeet Rout,This place is usual hangout place for guys as it allows to enter if you have a corporate ID.Also this place is packed almost everyday.You get to hear all types of music in one night so yeah it is worth going here to dance and habe fun.Getting a table here is bit difficult due to the crowd.Food and Drinks are cheap here.One thing I dont like here is people who dont know how to behave on dance floor with girls.That annoys me a lot.But that is not a frequent thing and can be fixed by bouncers being more proactive.Thanks,"122 Reviews , 1643 Followers",4/2/2019 15:23,2,,positive,place usual hangout place guy allow enter corporate id also place pack almost everyday get hear type music one night yeah worth go dance habe fun get table bit difficult due crowd food drink cheap one thing dont like people dont know behave dance floor girl annoy lot frequent thing fix bouncer proactive thanks
Club Rogue,Wajiha Kaukab,"Thrice I visited this place thinking it might change my opinion but as always it was a disappointment. The staff and the manager extremely rude the service really bad. Looks like the place does not need customers at all coz I haven’t come across any waiter who would refuse to serve. Complained to the manger who was equally rude !
Food and drinks are alright but I got wine served in a plastic foggy glass 😓 I go out for the experience when I spend money 💰. I’m not sure about the others but I had a horrible experience.","14 Reviews , 2 Followers",4/1/2019 16:07,0,,negative,thrice visit place think might change opinion always disappointment staff manager extremely rude service really bad look like place need customer coz come across waiter would refuse serve complain manger equally rude food drink alright get wine serve plastic foggy glass go experience spend money sure others horrible experience
Club Rogue,Prateek Pole,The manager named Siddarth was treating us very badly. We went with a few girls. The other guys around were teasing our friends. When we asked him he said he can't do anything. He does not have minimum courtesy to talk politely with the customers. The staff lack basic professionalism. One of my worst experiences.,"2 Reviews , 87 Followers",3/25/2019 16:47,0,,negative,manager name siddarth treat u badly go girl guy around tease friend ask say anything minimum courtesy talk politely customer staff lack basic professionalism one bad experience
Club Rogue,Sai Charan,great place with great vibes. I can give thumbs up to service and food. The only drawback of this pub is the DJ. Over all great experience and fun.,"3 Reviews , 1 Follower",3/25/2019 12:29,0,,positive,great place great vibe give thumb service food drawback pub dj great experience fun
Club Rogue,Swarna Gattu,"Bad reception and unprofessional staff,do not visit this place they are unfriendly they just loot your money and the prices are also very High",1 Review,3/24/2019 19:28,0,,negative,bad reception unprofessional staff visit place unfriendly loot money price also high
Club Rogue,Varsha Ane Nenu,the manager was unprofessional and asked us to leave abruptly. And called bouncers upon us coz We justed wanted to see the match. The reception is bad. No ethics at all,"1 Review , 13 Followers",3/24/2019 19:26,0,,negative,manager unprofessional ask u leave abruptly call bouncer upon u coz justed want see match reception bad ethic
Club Rogue,Vishnu Bharadwaj,"The manager was unprofessional and asked us to leave abruptly and called bouncers upon us. The ethics, courtesy and reception were very bad.","1 Review , 1 Follower",3/24/2019 19:20,0,,negative,manager unprofessional ask u leave abruptly call bouncer upon u ethic courtesy reception bad
Club Rogue,HarshaJ Harry,Went to this place to watch ipl match which was at 4pm and once happy hours ended they told us to leave.There were more 10 overs left and they told us to leave.Then manager came and he shouted at us and he din tell his name also.We told we will leave after match he called 6 bouncers to send us out.He was shouting as hell and abused us.I have been to many clubs but this kind of attitude that too in a cheap place like club rougue is lame af.Please ignore this club if u wanna have a good time,"1 Review , 1 Follower",3/24/2019 19:17,0,,negative,go place watch ipl match 4pm happy hour end tell u leave 10 over leave tell u leave manager come shout u din tell name also tell leave match call bouncer send u shout hell abuse u many club kind attitude cheap place like club rougue lame af please ignore club wanna good time
Club Rogue,Sai Kiran,"Me and boys went to watch match here, we are regular customers here. But manager asked us to leave abruptly in between the match. He called bouncers upon us which was totally unnecessary. Can't have a good time here. Won't recommend this place.","13 Reviews , 62 Followers",3/24/2019 19:12,0,,negative,boys go watch match regular customer manager ask u leave abruptly match call bouncer upon u totally unnecessary good time recommend place
Club Rogue,Sonal Kathel,Too crowded.. Don’t even have place to dance. Music is good but since it’s too crowded you won’t be able to dance.. They should manage the crowd to make it good,"6 Reviews , 4 Followers",3/24/2019 12:54,0,,negative,crowd even place dance music good since crowd able dance manage crowd make good
Club Rogue,Neeraj Shukla,"This is otherwise a good place, but all the waiters just always try to steal money by overcharging you for the items that you did not buy. This happened with me couple of times, they charge you for things you did not order, don't return the money and then argue with you.

I have seen this happen to others. Just be careful with the waiters and bartenders on this one, they seem to be bunch of thieves. This place is otherwise a good and joyful.","1 Review , 47 Followers",3/24/2019 0:26,0,,negative,otherwise good place waiter always try steal money overcharge item buy happen couple time charge thing order return money argue see happen others careful waiter bartender one seem bunch thief place otherwise good joyful
Club Rogue,Mounikadolly9,"I was here with my friends ... ystrday was my 4th time .. every time we visited we had the best memories to take back.. the music and the dance floor are their plus point .. and the service too... the food here is reasonable
Best place to hangout🔥","2 Reviews , 2 Followers",3/20/2019 11:45,0,,positive,friend ystrday 4th time every time visit best memory take back music dance floor plus point service food reasonable best place hangout
Club Rogue,Laxmi Kanth,"Over all good experience but

Cons: Entry ONLY for ppl who show corporate ID is kinda too much. And also rude behaviour of bouncers. Instead of making us feel safe, they themselves scares the customers.

Pros: Price for alcohol and food is at its best and the inside ambience is amazing. The way DJ plays music is awesome, He makes even non-dancers to dance till their body aches and also crowd is amazing","3 Reviews , 2 Followers",3/17/2019 13:04,0,,positive,good experience con entry ppl show corporate id kinda much also rude behaviour bouncer instead make u feel safe scar customer pros price alcohol food best inside ambience amaze way dj play music awesome make even non dancer dance till body ache also crowd amaze
Club Rogue,Pooja Kale,"1. Bollywood music starts only after 10.30 pm. Dont fall for the incorrect timings posted here. Before that, its routine boring music which is unnecessary loud and you cant converse
2. Theres no outdoor or smoking zone, so be ready for a lot of passive smoking
3. DJ is okay (we went there on a Saturday) not many latest songs in the list. If you're' a bit away from the dance floor, you wont hear the music properly.
4. Food & ambience & service is fine.
5. Drinks are below average. LIIT was okay.
I asked for fresh lime soda with salt only and even after returning once, i got it mixed with sugar syrup and without fresh lemon.
6. They serve wine and cocktails in cheap dirty plastic glasses. It totally put me off","12 Reviews , 104 Followers",3/17/2019 12:47,0,,negative,bollywood music start 10 30 pm dont fall incorrect timing post routine boring music unnecessary loud cant converse theres outdoor smoke zone ready lot passive smoking dj okay go saturday many late song list bite away dance floor wont hear music properly food ambience service fine drink average liit okay ask fresh lime soda salt even return get mixed sugar syrup without fresh lemon serve wine cocktail cheap dirty plastic glass totally put
Club Rogue,Sandeep Vishnubhatla,Good place to hangout on weekends..nice crowd..good music. The ambience is really good and also the service was quick. Just a suggestion if anyone else going here do book a table before hand or else with this crowd it’s impossible to stand as well,"13 Reviews , 86 Followers",3/17/2019 12:20,0,,positive,good place hangout weekend nice crowd good music ambience really good also service quick suggestion anyone else go book table hand else crowd impossible stand well
Club Rogue,Ishita Narain,Good crowd and ambiance. Pre booking of table is highly recommended if you don't have plans of just drinking and dancing. The floor is big enough though the crowd outnumbers the capacity of it. Great place for a crazy weekend party!,"96 Reviews , 353 Followers",3/10/2019 21:36,0,,positive,good crowd ambiance pre booking table highly recommended plan drinking dance floor big enough though crowd outnumber capacity great place crazy weekend party
Club Rogue,Ujwala Dindi,One of the best places to hangout with friends. Ambience was good and cozy. Food was good. Service was appropriate. One of the happening place during weekends.,"28 Reviews , 326 Followers",3/8/2019 21:12,2,,positive,one best place hangout friend ambience good cozy food good service appropriate one happen place weekend
Club Rogue,Sthiti Pragyan Rout,"I am very regular at this place. Infact this is the best clubbing experience I have. Though I tried other pubs but m so much attached to the ambiance, people and crowd. Every Sunday to Thursday free drinks for ladies. The food is amazing. Someone should definately try chicken drumsticks here. They are yum. I am in love with this place.","5 Reviews , 14 Followers",3/7/2019 11:53,0,,positive,regular place infact best clubbing experience though tried pub much attach ambiance people crowd every sunday thursday free drink lady food amaze someone definately try chicken drumstick yum love place
Club Rogue,Varma,"One of the best looking places to hangout for an bar and the dance floor is quite decent, the ambience is so nice and should defiantly have a visit,

The food is decent and the set menu they serve for lunch is good, dont expect much from service","96 Reviews , 144 Followers",3/6/2019 16:40,2,,positive,one best look place hangout bar dance floor quite decent ambience nice defiantly visit food decent set menu serve lunch good dont expect much service
Club Rogue,Runjhun Chandra,Staff was very rude. Confused the order and asked our group to leave. Worst service staff I've seen so far in Hyderabad. STRICTLY DO NOT RECOMMEND.,"1 Review , 96 Followers",3/3/2019 21:53,0,,negative,staff rude confuse order ask group leave bad service staff see far hyderabad strictly recommend
Club Rogue,Paridhi Mehra,"A good place to spend an evening with your gang of friends or your partner. Has good ambience, great food and drinks.

Few negatives about this place includes not being listed on zomato gold and sometimes it gets a little difficult to get a reservation specially during weekends. But overall a good place to hangout.","10 Reviews , 10 Followers",3/3/2019 17:51,0,,positive,good place spend evening gang friend partner good ambience great food drink negative place include list zomato gold sometimes get little difficult get reservation specially weekend overall good place hangout
Club Rogue,Krishna Sai,This place is awesome compare to the nearby restaurants in gachibowli Ambiance is 5/5.. must go place best time to enter is after 21:30 ....,"8 Reviews , 22 Followers",2/27/2019 19:08,0,,positive,place awesome compare nearby restaurant gachibowli ambiance must go place best time enter 21 30
Club Rogue,Dharnekiran8,"We were there on a Saturday night and the place was crowded as obvious, the DJ played decent tracks and kept the crowd on the edge of their seats. We had a good time with the booze and the food. Be there on weekdays if you are looking to spend time with the friends. Wanna go crazy weekends should be your choice","10 Reviews , 3 Followers",2/27/2019 0:47,0,,positive,saturday night place crowd obvious dj play decent track keep crowd edge seat good time booze food weekday look spend time friend wanna go crazy weekend choice
Club Rogue,Rajarshi Biswas,"Great food, awesome music!! Service is very fast and portions are apt considering the price. Staff demanded for tips, that was the only bit that was annoying. But rest was an amazing experience!!","1 Review , 2 Followers",2/23/2019 23:14,0,,positive,great food awesome music service fast portion apt consider price staff demand tip bit annoy rest amazing experience
Club Rogue,Siddharth Bhayana,"The DJ that came on around 11 PM yesterday night (some lady) was a terrific disimprovement over the guy who was playing right before she. Killed the buzz for us entirely (and for many others, too, visibly). Liked the ambience, though. Would want to visit again iff the same DJ never presents themselves again.",5 Reviews,2/23/2019 14:38,0,,negative,dj come around 11 pm yesterday night lady terrific disimprovement guy play right kill buzz u entirely many others visibly like ambience though would want visit iff dj never present
Club Rogue,Priyanka Chandak,So unprofessional place being a girl I felt the staff was inappropriate on behaviour and I love the Dj anyways over there but the staff is making the place worst so freaking rude,"5 Reviews , 10 Followers",2/22/2019 21:48,0,,negative,unprofessional place girl felt staff inappropriate behaviour love dj anyways staff make place bad freaking rude
Club Rogue,Abhinav Rakesh,"They serve you wine in plastic glasses. Staff is very rude and unprofessional and they literally force you to pay exorbitant tips at the end. Was a loyal customer earlier, never coming back here ever again. Try 10D or the lal street instead (in the same building).","5 Reviews , 1 Follower",2/22/2019 11:54,0,,negative,serve wine plastic glass staff rude unprofessional literally force pay exorbitant tip end loyal customer earlier never come back ever try 10d lal street instead building
Club Rogue,Akhil Kumar,"I guess have been here for almost 10 times. Every week when Friday comes I really miss club rogue. It has become like my permanent place for freaking out!! Everything is awesome here you just name it weather it be food, Serivice , ambience anything picture perfect.","5 Reviews , 50 Followers",2/21/2019 19:45,0,,positive,guess almost 10 time every week friday come really miss club rogue become like permanent place freak everything awesome name weather food serivice ambience anything picture perfect
Club Rogue,Shantanu Paul,"Visited the place on a weekday but it was jam packed with people. The music was too loud to the point that we would not able to discuss on what to order across the table. I have been to many places but never had such loud music. My ears were ringing after coming out.

The service was the worst.. All of my friends went to the dance floor and I was stopped by the staff who asked not to leave the table and asked me to deposit my id card. This was pretty humiliating. This place probably sees too many dine & dash incidents given the kind of crowd it caters to.
The food was average at best.
They entered ₹200 as tip on the pos machine trying us to pay that for this s***ty service.
The valet meddled with my car's infotainment system.
I will avoid this place from now on and stick to more classy places.","4 Reviews , 27 Followers",2/20/2019 22:56,0,,negative,visit place weekday jam pack people music loud point would able discuss order across table many place never loud music ear ring come service bad friend go dance floor stop staff ask leave table ask deposit id card pretty humiliate place probably see many dine dash incident give kind crowd cater food average best enter 200 tip po machine try u pay ty service valet meddle car infotainment system avoid place stick classy place
Club Rogue,Sharleen Phlpz,"The staff is not at all friendly As we entered we asked for place and no one even responded to us order was taken after almost an hour and the straight no answer it’s very rude added they don’t have half of the things in menu available. Place being popular amongst the crowd even on weekdays must ensure to meet the menu mentioned food items and sometimes we specially come to try those food items and also serving cold food is a big disappointment
So I think if the place gets the humbleness and little more friendly it would add on.","29 Reviews , 169 Followers",2/20/2019 21:13,0,,negative,staff friendly enter ask place one even respond u order take almost hour straight answer rude add half thing menu available place popular amongst crowd even weekday must ensure meet menu mention food item sometimes specially come try food item also serve cold food big disappointment think place get humbleness little friendly would add
Club Rogue,Mayur Gangwal,"This place is in the SLN terminus mall...it's a huge place with young IT crowd of hitec city pouring in...very good place, nice ambience and setting, food is good and the party scene is electrifying","35 Reviews , 72 Followers",2/20/2019 20:15,0,,positive,place sln terminus mall huge place young crowd hitec city pouring good place nice ambience set food good party scene electrify
Club Rogue,Pranay Agarwal,"this place freakin crazy lil fuzzy over crowded but crazy mood changer enterin it changes all ur mood

food 4/5
service 4/5
ambience 4/5
musix 4/5

visitin is repeated for me","122 Reviews , 1206 Followers",2/15/2019 18:59,0,,positive,place freakin crazy lil fuzzy crowd crazy mood changer enterin change ur mood food service ambience musix visitin repeat
Club Rogue,Maria.cancer78,"Hello...
The ambience is amazing..and the food is awesome...
But this friday i literally came for Dj Asif Iqbal...
But it was an utter disappointment...he was Not there...some other dj was there..To be rather frank..i come to this club coz of Asif's music.It is so mesmerising...We missed him..
What a talent..
He is a rockstar
Where is ASIF IQBAL..
Hoping to see him this coming Friday...",1 Review,2/15/2019 15:39,0,,positive,hello ambience amazing food awesome friday literally come dj asif iqbal utter disappointment dj rather frank come club coz asif music mesmerising miss talent rockstar asif iqbal hoping see come friday
Club Rogue,Aditya Reddy,Worst place in Hyderabad. Staff has no etiquette’s to talk to customers. No idea about what is available and what is not in their drinks menu. Takes more than 30 minutes to get your order. Horrible experience,"5 Reviews , 1 Follower",2/13/2019 20:07,0,,negative,bad place hyderabad staff etiquette talk customer idea available drink menu take 30 minute get order horrible experience
Club Rogue,Amlan Dutta,"Ambiance is good. There is a dance floor with a good DJ. Food and drinks quality is good and price is ok! But service is very bad, stuffs are not at all polite and not cooperative. Even they force to pay tips and use to bargain for the tips which is very unprofessional. We did not find any manager as well..","17 Reviews , 68 Followers",2/13/2019 9:40,0,,negative,ambiance good dance floor good dj food drink quality good price ok service bad stuff polite cooperative even force pay tip use bargain tip unprofessional find manager well
Club Rogue,Saurabh Lugun,"Very unprofessional and rude staffs. If you order 2 beers, they will insist for a bucket and if you do not order a bucket, they will take half an hour to bring your order. The place is overcrowded during weekends and there is no proper crowd management of any sort. Then the waiters say that because it is overcrowded, orders can't be processed properly. Despite all that inconvenience and bad service, they force you for paying the tip and even argue over how much you want to pay. Crowd is very indecent and sometimes vulgar and there is no provision for crowd control given that the place is overcrowded. Music and DJ is good with cheap food and drinks, which is a crowd puller. One can have a really nice time if you can bear all these and if crowd is what attracts you.","3 Reviews , 2 Followers",2/10/2019 13:24,0,,negative,unprofessional rude staff order beer insist bucket order bucket take half hour bring order place overcrowd weekend proper crowd management sort waiter say overcrowded order process properly despite inconvenience bad service force pay tip even argue much want pay crowd indecent sometimes vulgar provision crowd control give place overcrowd music dj good cheap food drink crowd puller one really nice time bear crowd attract
Club Rogue,SrinivasKumarGoud,"Very unprofessional and arrogant staff.
It takes 30mins to take order 🙄
Staff is so careless towards customer. Ambience also not that much great. It's a chillar pub. Not recommend for couples.
Crowd is tooomuch because it's they allow stags aswell if you show your office id.
It's a budget friendly.","60 Reviews , 261 Followers",2/10/2019 5:34,0,,negative,unprofessional arrogant staff take 30mins take order staff careless towards customer ambience also much great chillar pub recommend couple crowd tooomuch allow stag aswell show office id budget friendly
Club Rogue,Aby C Alexander,"A great place to hang out with your friends . One of the best pubs in the city . It’s a little highly priced but overall the ambience, music and food matches the bar. Great food and great music . Courteous staff and great service.","14 Reviews , 3 Followers",2/7/2019 13:28,0,,positive,great place hang friend one best pub city little highly price overall ambience music food match bar great food great music courteous staff great service
Club Rogue,Prashanth K,"Ambience - 4/5
Food - 3.5/5
Service - 4/5

Hop on it's a nice place to hang on for some lazy lunch over and above they do run corporate offers very often which will save our pockets .","16 Reviews , 27 Followers",2/7/2019 2:22,0,,positive,ambience food service hop nice place hang lazy lunch run corporate offer often save pocket
Club Rogue,Hritik Sharma,"This is the worst place i have ever been too.
Such a illiterate crowd and the management is too fucked up and i'll never visit this place and never suggest this place to anyone.","3 Reviews , 1 Follower",2/5/2019 23:35,0,,negative,bad place ever illiterate crowd management fuck never visit place never suggest place anyone
Club Rogue,Babier.f98,"The place was amazing! People there were really polite
It was crowded af which was good.
The music could be better but it was a great night.","1 Review , 1 Follower",1/31/2019 23:00,0,,positive,place amaze people really polite crowd af good music could good great night
Club Rogue,Prashanth Ch,"Awesome place with excellent ambience and pocket friendly prices , entry is restricted to couples and corporates on Saturday and Sunday during night.","6 Reviews , 25 Followers",1/31/2019 22:51,0,,positive,awesome place excellent ambience pocket friendly price entry restrict couple corporates saturday sunday night
Club Rogue,Raj Kumar,"The ambience of the club is really nice. The staff are friendly and the best thing about Club rouge is the pricing, it is budget friendly for food and liquor.","9 Reviews , 79 Followers",1/31/2019 19:07,0,,positive,ambience club really nice staff friendly best thing club rouge pricing budget friendly food liquor
Club Rogue,Karna Haritha,"It is one of the best places we have to visit in Hyderabad!
The food was amaaazzinnng....nd ambience was really cozy and great!!!and there's nothing negative about it it was a FABULOUS visit...",3 Reviews,1/27/2019 22:23,3,,positive,one best place visit hyderabad food amaaazzinnng nd ambience really cozy great nothing negative fabulous visit
Club Rogue,Kiran Chinthakayala,The place is not soo good. Staff is very arogant and doesnt care abt custor service. Initially they served drinks in plastic glasses and doesnt even have normal glasses to serve drinks. Manager is using abusive language when requested for normal glasses..,"1 Review , 1 Follower",1/27/2019 19:36,0,,negative,place soo good staff arogant doesnt care abt custor service initially serve drink plastic glass doesnt even normal glass serve drink manager use abusive language request normal glass
Club Rogue,Tanuj Malhotra,"Not a regular to pub. We went with 4-5 colleagues on Friday evening. We landed around 7 and within an hour, crowd started flowing in...
Prices were reasonable and ambience was good. Service was good enough till it didn't get crowded. Had to get hold of staff member within this crowd.
Music was good.
Not much space left with so much crowd inside to dance....

A good place to try as its inside SLN Terminus and stores around for shopping...","5 Reviews , 3 Followers",1/26/2019 16:36,0,,positive,regular pub go colleague friday evening land around within hour crowd start flow price reasonable ambience good service good enough till get crowd get hold staff member within crowd music good much space leave much crowd inside dance good place try inside sln terminus store around shopping
Club Rogue,Phani Varma,"I have been here last night and for sure this is one of best places to hangout in the City. Have been to many Bars and have never seen prices like this . They are very moderate and Ambiance is very good.
Over crowded for sure . May be this would a big issue here.

Food is nice , DJ is good and with a dance floor this place rocks if you want to go mad and forget yourself dancing . 

Sound system would be very loud and prepare for that if you want to visit.","41 Reviews , 95 Followers",1/24/2019 12:49,0,,positive,last night sure one best place hangout city many bar never see price like moderate ambiance good crowd sure may would big issue food nice dj good dance floor place rock want go mad forget dance sound system would loud prepare want visit
Club Rogue,Sai Sree,"visited this place recently... its a good place.. the food tastes good and service is good, friendly staff.. mocktails didnt taste good but over all the place can be visited again 😅","2 Reviews , 10 Followers",1/24/2019 12:35,0,,positive,visit place recently good place food taste good service good friendly staff mocktails didnt taste good place visit
Club Rogue,Pukhraj Singh Gurjar,"Waaw, have been there almost every fortnight but aura remains same, pure 5 star pub within its locality. Food,music, crowd this would definitly meet with your expectations.","2 Reviews , 25 Followers",1/23/2019 13:28,0,,positive,waaw almost every fortnight aura remain pure star pub within locality food music crowd would definitly meet expectation
Club Rogue,Vrushabh Gaidhani,"Good place to hang out and relief from your stress.
Good Music, excellent Dj.
Please try: Crispy Corn, chicken tikka kabab
Best of luck guys.","8 Reviews , 72 Followers",1/23/2019 12:49,0,,positive,good place hang relief stress good music excellent dj please try crispy corn chicken tikka kabab best luck guy
Club Rogue,Såi Têjå,It was absolute fun here. Really loved the ambience and atmosphere.. service and people working here are awesome. Location is ideal for a chill out.,"1 Review , 27 Followers",1/22/2019 21:34,1,,positive,absolute fun really love ambience atmosphere service people work awesome location ideal chill
Club Rogue,Saurabh Chalana,"great ambience...dj is superb..food and service good..pocket friendly club to go ..convenient location.. have tried a few items, i think their crispy corns is really good..great place to hang out with friends..must try for everyone","2 Reviews , 6 Followers",1/21/2019 11:37,0,,positive,great ambience dj superb food service good pocket friendly club go convenient location try item think crispy corn really good great place hang friend must try everyone
Club Rogue,Doyel Maiti,"Worst experience ever. We were three girls and waiters were rude as much as possible. They even denied to accept orders and it was just our second order.
Never seen such a pub run by rude and unprofessional people.","4 Reviews , 4 Followers",1/19/2019 22:33,0,,negative,bad experience ever three girl waiter rude much possible even deny accept order second order never see pub run rude unprofessional people
Club Rogue,Prashanth Kodhumuri,"It's a pocket friendly but not a customer friendly club. Have been here with my friend and I see the staff was busy with own works rather than offering a menu card. When the same was raised with the manager, he was very arrogant asking us it can't be changed.
The place is a definitely a crowd puller but they should remember that even the best clubs go down the pecking order as the time goes.
Never going to visit this place again.","9 Reviews , 90 Followers",1/19/2019 1:10,0,,negative,pocket friendly customer friendly club friend see staff busy work rather offer menu card raise manager arrogant ask u change place definitely crowd puller remember even best club go peck order time go never go visit place
Club Rogue,Priyal Baradia,"Place was pretty good.We went on thursday nite and it was almost full .Dance floor is quite good as compared to other places and nice place to party .We loved the food here, not over priced and taste wise it was great. Somehow i didn’t like the person serving us there, while billing he was forcing to add tip for 300-400 atleast and was not getting concinced in small amount . Managers should take a control over that.
Otherwise a must visit place :)","2 Reviews , 21 Followers",1/18/2019 17:52,0,,positive,place pretty good go thursday nite almost full dance floor quite good compare place nice place party love food price taste wise great somehow like person serve u billing force add tip 300 400 atleast get concinced small amount manager take control otherwise must visit place
Club Rogue,Indrajit Ganguly,"Amazing place.. If you visit at day then this place has an entire romantic environment and if visit at night then this place gonna rock your night!!! Service is good... Music has a standard... Foods are okay. Dance floor is nice too.. Best is architecture of the pub !!!! However the staffs are insisting for 5% tips, which I didn’t like..!! Otherwise good... Hence 4 star otherwise it deserve 5 star..!!","9 Reviews , 8 Followers",1/17/2019 2:41,0,,positive,amazing place visit day place entire romantic environment visit night place gonna rock night service good music standard food okay dance floor nice best architecture pub however staff insist tip like otherwise good hence star otherwise deserve star
Mazzo - Marriott Executive Apartments,Anu,I am a big soup fan and both hot and sour and tomato soup was disappointing. The starter was too paste like in the mouth. The garlic naan was amazing. Daal makhani was below average. They gave us complimentary brownie and ice cream which was average as well. Definitely not a place worth your money.,"6 Reviews , 7 Followers",5/24/2019 12:19,0,,negative,big soup fan hot sour tomato soup disappoint starter paste like mouth garlic naan amaze daal makhani average give u complimentary brownie ice cream average well definitely place worth money
Mazzo - Marriott Executive Apartments,Gautam Gada,"Lovely ambience. Felt relaxed. Service could be more prompt ....
The roof top besides the pool and the entire view of the city is mesmerizing.","4 Reviews , 2 Followers",5/18/2019 11:26,0,,positive,lovely ambience felt relaxed service could prompt roof top besides pool entire view city mesmerize
Mazzo - Marriott Executive Apartments,Navdeep Kohli,"This intimate and cozy restaurant is located in the Gachibowli area .  The service is quite good, with all servers being polite and efficient .  Ambience of the place is breathtaking and perfect for having group , corporate events or a romantic evening.

This place is so good, that I've been there three times in under a month.  
Pasta arabiatta is one of my favourites with the right amount of sauce and seasoning which makes it a perfect dish for all occasions.  The homestyle chicken is also very delectable and mouthwatering.  All the flavor is kept in while cooking and goes well with a good cocktail .

The prices are extremely reasonable compared to similar places.
A must go place to chill and relax with friends or family.","92 Reviews , 493 Followers",5/17/2019 16:03,9,,positive,intimate cozy restaurant locate gachibowli area service quite good server polite efficient ambience place breathtaking perfect group corporate event romantic evening place good three time month pasta arabiatta one favourite right amount sauce season make perfect dish occasion homestyle chicken also delectable mouthwatering flavor keep cooking go well good cocktail price extremely reasonable compare similar place must go place chill relax friend family
Mazzo - Marriott Executive Apartments,Sunshine,"Was here for Sunday brunch, the view was great 👍🏻 the pool sky... u can sit inside the restaurant or by the pool side... the spread was really good they had really wide variety of options in food and desserts 🍮 they had live counters in that I really liked tempura fried prawns 🍤 and vegetables the starters the main course was really delicious the desserts r really delicious 😋 . The staff r courteous","46 Reviews , 100 Followers",5/14/2019 10:02,3,,positive,sunday brunch view great pool sky sit inside restaurant pool side spread really good really wide variety option food dessert live counter really liked tempura fry prawn vegetables starter main course really delicious dessert really delicious staff courteous
Mazzo - Marriott Executive Apartments,Sunil Khatri,It's a romantic place. Pool side wine on 10th floor gives a feel that deserves a high ratings. don't try food as we were only for the ambience and the feel of Hyderabad breeze with wine.,"29 Reviews , 48 Followers",5/9/2019 21:16,0,,positive,romantic place pool side wine 10th floor give feel deserve high rating try food ambience feel hyderabad breeze wine
Mazzo - Marriott Executive Apartments,Vidushi Mittal,"On the B-day I was looking for a place which has outdoor/poolside sitting and after searching lots of places around including Prego which I also like, Mazzo by Marriot came up in the results while Zomato-ing and I thought why not to give it a shot. . Anyways, this place was in my list since long to explore but I was looking for an occasion or right time to visit and what could be better than a dinner date on your birthday! ...
Read full post on vidzkitchen.in","1 Post , 80 Followers",5/4/2019 18:27,14,,positive,day look place outdoor poolside sit search lot place around include prego also like mazzo marriot come result zomato ing think give shot anyways place list since long explore look occasion right time visit could good dinner date birthday read full post vidzkitchen
Mazzo - Marriott Executive Apartments,Karthik Yamsani,Amazing pool side table was given to us. Hospitality of executive Gopal singh is very good as he took feedback frequently and gave us interesting options available. Looking forward to visit this place again. Great place for couple to have dinner.,"2 Reviews , 2 Followers",4/29/2019 23:08,0,,positive,amaze pool side table give u hospitality executive gopal singh good take feedback frequently give u interest option available look forward visit place great place couple dinner
Mazzo - Marriott Executive Apartments,Vinya Reddy,"I have been here for my BF birthday and the ambience was really gobsmacking although we have already booked a table adjacent to pool in prior.I must say this is one of the finest roof top in Hyderabad .The place is sumptuous and perfect for a date
The staff was really friendly and available all time over all it was a great experience for us.

Coming to food ist was good and worth the price
As I was on a birthday occasion we got a complimentary browine from the team.

If you are looking for a pool side space and need to be seated outdoor I recommend you to book in prior.

Over all it was really a great experience 👍👍","6 Reviews , 36 Followers",4/26/2019 11:38,7,,positive,bf birthday ambience really gobsmacking although already book table adjacent pool prior must say one fine roof top hyderabad place sumptuous perfect date staff really friendly available time great experience u come food ist good worth price birthday occasion get complimentary browine team look pool side space need seat outdoor recommend book prior really great experience
Mazzo - Marriott Executive Apartments,Anil Kumar Pradhan,"This is one of the best place to celebrate any occasion specially with your spouse. We were here on our first marriage anniversary and we were spellbound with the pool view ambience. Mr. Gopal Singh helped us in the food serving and was great help all together. Food is average but no comparison to AMBIENCE. To conclude with, it’s an amazing experience.","2 Reviews , 1 Follower",4/24/2019 22:29,0,,positive,one best place celebrate occasion specially spouse first marriage anniversary spellbind pool view ambience mr gopal singh help u food serving great help together food average comparison ambience conclude amazing experience
