Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Shanghai Chef 2,Sai Charan,"Restaurant serves stored food. Today I visited to have fried ice cream but it's not fresh. They prepared the food long back and just kept it refrigerated. It's not fresh. When I asked for any manager in the place, there is no Manager available. Worst experience ever. I would not prefer it to anyone.","5 Reviews , 5 Followers",1/11/2019 20:38,0,,negative,restaurant serf store food today visit fry ice cream fresh prepare food long back keep refrigerate fresh ask manager place manager available bad experience ever would prefer anyone
Shanghai Chef 2,Smita Singh,A small place with with dim lighting and gives the feel of romantic dinner table. At first we thought it's a good budget friendly restaurant for Chinese food in gachibowli. Food tasted good and so was the presentation. we were enjoying our food and suddenly we heard people arguing with Waiter over something. And to our horror when we find out they had found cockroach in their food our experience turned into nightmare. They should maintance the hygiene of their kitchen.,"20 Reviews , 82 Followers",1/6/2019 22:18,0,,negative,small place dim lighting give feel romantic dinner table first think good budget friendly restaurant chinese food gachibowli food taste good presentation enjoy food suddenly hear people argue waiter something horror find find cockroach food experience turn nightmare maintance hygiene kitchen
Shanghai Chef 2,Hemanshu Bhushan,"Food was not that not at all good .. just not able to have the name that they have got ..
I have ordered 2 items and was thinking to have more but by seeing the tase and planes to shift other place .
I have ordered chicken fried rice and I see chicken was not that well cooked and I can see chicken skin been used as that same have complained to management and they told me they use skin less chicken and they this might be a miss and told will change the order and they have replace it and again I got the new one but I was again I was disappointed to see the same mistake ..","39 Reviews , 1221 Followers",12/24/2018 7:04,0,,negative,food good able name get order item think see tase plane shift place order chicken fried rice see chicken well cook see chicken skin use complain management tell use skin less chicken might miss tell change order replace get new one disappoint see mistake
Shanghai Chef 2,Elusha,Worst chinese i have ever eaten !! The chopsuey was sweet and the paneer was bland !!!,"2 Reviews , 3 Followers",12/21/2018 23:39,0,,negative,bad chinese ever eat chopsuey sweet paneer bland
Shanghai Chef 2,Arpana Majumder,We found cockroach in the food!! Unhygienic pace! Dirty kitchen!! Horrible Staff and worst Manager! Please think twice before you order food from here,"1 Review , 16 Followers",12/7/2018 10:53,0,,negative,find cockroach food unhygienic pace dirty kitchen horrible staff bad manager please think twice order food
Shanghai Chef 2,Sai Vikas Vickky,"Not a great place. It has ok ambience and good hospitality but the food isn't great. I've tried America chicken chopsuey, it's different from other chopsuey's out there and it's just average. I've tried the tei pei chicken starter and it was not great, the starter was not skinless and also the chicken was very chewy making it difficult to swallow. I've heard that momo's over here are good but I didn't want to try. Overall I wasn't satisfied.","1 Review , 19 Followers",12/6/2018 7:58,7,,negative,great place ok ambience good hospitality food great try america chicken chopsuey different chopsuey average try tei pei chicken starter great starter skinless also chicken chewy make difficult swallow heard momo good want try overall satisfy
Shanghai Chef 2,Narayan Santuka,We came here to enjoy some good Chinese food but instead were served with cockroach in American Chopsuey. We immediately showed that to the waiter and asked for the bill. They deduced that dish from the bill but again won't dare to go to that place again.. Was very disappointed..,1 Review,10/27/2018 22:24,0,,negative,come enjoy good chinese food instead serve cockroach american chopsuey immediately show waiter ask bill deduce dish bill dare go place disappointed
Shanghai Chef 2,M.Y.,"I have never rated a place one star before but this place dissapointed me to the core!
Ambience is pretty decent and so is the pricing, but the food is nowhere close to being authentic chinese ,oriental or any of the cuisines they are serving. Food was so spicy that we were sipping water after every bite and after few bites i had started tearing up. It was so spicy full of whole red chillies that it was impossible to eat it (P.S. we are a family who loves spicy food). Also in the name of dimsum for rupees 250 they served street style steamed veggie momos which cost barely 50 rupees a plate. Highly dissapointed with food!!","8 Reviews , 4 Followers",10/26/2018 21:48,1,,negative,never rat place one star place dissapointed core ambience pretty decent pricing food nowhere close authentic chinese oriental cuisine serve food spicy sip water every bite bite start tear spicy full whole red chilli impossible eat family love spicy food also name dimsum rupee 250 serve street style steam veggie momos cost barely 50 rupee plate highly dissapointed food
Shanghai Chef 2,Vijay Bhanu,"This place has lost its charm
Went for dinner today. Ordered honey crispy chicken and butter garlic prawns.
They served honey crispy chicken was waiting for butter garlic prawns. After 40 minutes the person comes and asks for main course order. I asked for butter garlic prawns he comes back after 5 minutes and says it’s not available.
Pathetic service they take almost an hour to tell you if a order is available or not. Better avoid it if these are the standards of this place wasting customers time","13 Reviews , 1688 Followers",10/19/2018 1:23,0,,negative,place lose charm go dinner today order honey crispy chicken butter garlic prawn serve honey crispy chicken wait butter garlic prawn 40 minute person come ask main course order ask butter garlic prawn come back minute say available pathetic service take almost hour tell order available well avoid standard place waste customer time
Shanghai Chef 2,Prudhvi Raju,Hi. This is a restraunt where even if the customer says the dish is bland and not tasty chef comes back and say it's the way that it gets cooked. No words more than that.,1 Review,10/15/2018 20:58,0,,negative,hi restraunt even customer say dish bland tasty chef come back say way get cook word
Shanghai Chef 2,Satish,Ordered sesame chilly chicken for home delivery and it was one of the worst chicken dishes I have had. Chicken was like rubber and they had added so much spices that it was almost bitter. They didn't even have the sense to send a spoon or fork and some tissues.,"5 Reviews , 3 Followers",10/3/2018 0:07,0,,negative,order sesame chilly chicken home delivery one bad chicken dish chicken like rubber add much spice almost bitter even sense send spoon fork tissue
Shanghai Chef 2,Lasya M,ordered salt and pepper prawns : it was extrememly salty and we couldnt eat it,"3 Reviews , 104 Followers",9/27/2018 19:19,0,,negative,order salt pepper prawn extrememly salty couldnt eat
Shanghai Chef 2,Marta Nanda,I ordered with them yesturday and got chicken in my veg pad thai!!! :( very disappointed with it as xhilli potato was really nice. I dont recommend anyway who is vegetarian as I couldn't even reach them on phone....,"1 Review , 1 Follower",9/26/2018 12:51,0,,negative,order yesturday get chicken veg pad thai disappointed xhilli potato really nice dont recommend anyway vegetarian even reach phone
Shanghai Chef 2,Aruna Ranganathan,Ordered veg fried rice. Was so bland and tasteless for the price! It smelled weird too. I somehow felt street food would have been much better and cost effective,"1 Review , 1 Follower",9/19/2018 21:40,0,,negative,order veg fry rice bland tasteless price smell weird somehow felt street food would much well cost effective
Shanghai Chef 2,The Greedy Hippo,"I had high expectations of this restaurant but was dissapointed. I sometimes ponder to visit them again, because as per user reviews they are good.

The seating is well, the air conditioning is not. Its either chilly or completely stopped. You cant help it.

The servers are less and even being a small place, you have to shout to catch their attention.

The food. Oh God! I dont know what happened with the chef that day, but he had put spinach in all of my dishes and that too in huge quantities. They were wreaking havoc on the plate and we had to leave a dish totally for that matter.

So many wrongs, bounds me to visit them once again to see whether they are like this all the time or was I unfortunate to visit them on their bad day. They also need a experienced manager.

Ambience : 2
Food: 2
Service : 0
Value for money : 1","207 Reviews , 1051 Followers",9/3/2018 8:20,0,,negative,high expectation restaurant dissapointed sometimes ponder visit per user review good seating well air conditioning either chilly completely stop cant help server less even small place shout catch attention food oh god dont know happen chef day put spinach dish huge quantity wreak havoc plate leave dish totally matter many wrong bound visit see whether like time unfortunate visit bad day also need experienced manager ambience food service value money
Shanghai Chef 2,Vasanthan Lr,"Two stars explained, one for bearable ambience and another for bearable food. This is not a authentic Chinese restaurant. Not to be hateful but this place is just a fast food restaurant with better ambience.

If you want an authentic Chinese meal , don’t come here.","96 Reviews , 768 Followers",9/1/2018 1:30,2,,negative,two star explain one bearable ambience another bearable food authentic chinese restaurant hateful place fast food restaurant good ambience want authentic chinese meal come
Shanghai Chef 2,Abdur Rahman,"The only good thing about this place was friendly staff.
Rest assured was average.
Not so crowded either
Chopsey tasted like honey. Not up to the mark
It was chinese . It had to be a little spicy but a dissapointment.
Soup and starters were okay.
Also they switched off the A.C even when it wasnt late. Need to improve.","37 Reviews , 143 Followers",8/29/2018 18:49,0,,negative,good thing place friendly staff rest assure average crowded either chopsey taste like honey mark chinese little spicy dissapointment soup starter okay also switch even wasnt late need improve
Shanghai Chef 2,Saiyam Surana,I went to this place yesterday and we used zomato gold. The service was very disappointing. Restaurant was out of staff. Didn’t attend properly even when the place was not at all crowded. Food was also not upto the mark. Served after a long time.Heard alot about this place but..,"3 Reviews , 61 Followers",8/27/2018 18:52,0,,negative,go place yesterday use zomato gold service disappointing restaurant staff attend properly even place crowd food also upto mark serve long time hear alot place
Shanghai Chef 2,Aravind,"Not recommended , food is not tasty better change yiur Chef2 & call Chef1
Food quality is bad n taste is worst n got cold not at all acceptable","1 Review , 36 Followers",8/23/2018 14:21,0,,negative,recommend food tasty well change yiur chef2 call chef1 food quality bad taste bad get cold acceptable
Shanghai Chef 2,Kripah16,"I ordered the pad thai noodles. All the veggies were under cooked and raw and the noodles were over cooked. There was no chewiness in the noodles. Completely tasteless.
Extremely disappointing experience today as I have already ordered the same item earlier also and it used to be good before.","5 Reviews , 1 Follower",8/18/2018 20:48,0,,negative,order pad thai noodles veggie cook raw noodle cook chewiness noodle completely tasteless extremely disappointing experience today already order item earlier also use good
Shanghai Chef 2,Suryansh Tiwari,very high priced low quality food,"0 Reviews , 3 Followers",7/26/2018 23:34,0,,negative,high price low quality food
Shanghai Chef 2,Nandini Rathaur,"The gravy were very dilute
Every time we order it is thick
This time I ordered more quantity and received it thinner. I actually paid more for less.","7 Reviews , 9 Followers",7/12/2018 21:17,0,,negative,gravy dilute every time order thick time order quantity receive thinner actually pay less
Shanghai Chef 2,Dhaya Mathew,"Nasi Goreng, Kung pao chicken & burnt garlic chicken were really spicy & over powered with chilly flakes! Looked & tasted like every second grains of rice had a chilli flake tagged to it! The saving grace was the Indonesian prawn curry with steamed rice. Really upset with tonight’s order.",1 Review,7/9/2018 0:04,0,,negative,nasi goreng kung pao chicken burnt garlic chicken really spicy powered chilly flake look taste like every second grain rice chilli flake tag save grace indonesian prawn curry steamed rice really upset tonight order
Shanghai Chef 2,Sujyosna,"Food was worst and it came with a strong smell of oil. Chilly garlic noodle did not have any garlic, not even the flavour. All the items were really not eatable.","2 Reviews , 1 Follower",7/8/2018 22:45,0,,negative,food worst come strong smell oil chilly garlic noodle garlic even flavour item really eatable
Shanghai Chef 2,Singh.aprajita.03,Got a piece of mirror in the food.,2 Reviews,7/2/2018 18:18,0,,negative,get piece mirror food
Shanghai Chef 2,Shruti Mittal,Chilli paneer was bad.. Paneer was stale... Rest all fine,"3 Reviews , 1 Follower",6/28/2018 20:46,0,,negative,chilli paneer bad paneer stale rest fine
Shanghai Chef 2,Rekha,We ordered sea food bamboo rice and it tasted worse... Rotten smell from the rice made me sick... Ordered Kung Pao chicken.. we asked for something spicy and they suggested Kung Pao chicken.. but it is sweet ! I never knew that something sweet is actually meant to be spicy at Shanghai Chef!! We also ordered black pepper chicken curry and manchow soup... These two were ok,"1 Review , 1 Follower",6/26/2018 21:57,0,,negative,order sea food bamboo rice taste worse rotten smell rice make sick order kung pao chicken ask something spicy suggest kung pao chicken sweet never know something sweet actually mean spicy shanghai chef also order black pepper chicken curry manchow soup two ok
Shanghai Chef 2,Madhu Vanam,Teriyaki chicken quantity was very little. Kung pao vegetables have no veggies in it. Just full of sauce.,"1 Review , 4 Followers",6/23/2018 20:02,0,,negative,teriyaki chicken quantity little kung pao vegetable veggie full sauce
Shanghai Chef 2,Nilesh Patil,"I had pretty ""authentic"" Chinese food here. Along with chilli sauce and chicken pieces in noodles, they served few insects as well. Staff is also quite cool and composed. Even after showing it to them, he just walked away with the bowl and didn't even bothered to say sorry. Respect!!","1 Review , 1 Follower",6/14/2018 22:46,1,,negative,pretty authentic chinese food along chilli sauce chicken piece noodle serve insect well staff also quite cool compose even show walk away bowl even bother say sorry respect
Udipi's Upahar,Raviteja,"Ok ok food is not that tastey & I will not recommend this place for eating
Place is not so clean & the kitchen counter is not good. Cost is more",1 Review,5/12/2019 17:39,0,,negative,ok ok food tastey recommend place eat place clean kitchen counter good cost
Udipi's Upahar,Hari Krishna,"Not up to mark as per it’s brand name.


Food is just like ordinary tiffin centre’s

Need to improve and provide food really authentic of Udipi
Ambiance is really awkward no cleanliness even in Ac family section also","26 Reviews , 37 Followers",2/1/2019 20:09,0,,negative,mark per brand name food like ordinary tiffin centre need improve provide food really authentic udipi ambiance really awkward cleanliness even ac family section also
Udipi's Upahar,Anuj Kumar,Rudest billing staff ever. Didn't provide change. Worst customer service. Never going again. Don't know how to treat the customers. Many options available.,"30 Reviews , 218 Followers",8/18/2018 15:21,0,,negative,rude billing staff ever provide change worst customer service never go know treat customer many option available
Udipi's Upahar,Tharani,"fast delivery,keep it up","1 Review , 1 Follower",7/25/2018 9:49,0,,negative,fast delivery keep
Udipi's Upahar,Dinesh Reddy,Ordered tomato bath. restaurant gave upma... worst service . never order in this site again,"1 Review , 1 Follower",7/21/2018 17:28,0,,negative,order tomato bath restaurant give upma bad service never order site
Udipi's Upahar,Rashmi Tripathy,this particular item not properly cooked. taste also not good,"2 Reviews , 1 Follower",7/19/2018 21:49,0,,negative,particular item properly cook taste also good
Udipi's Upahar,Shakti Kumar Sasanapuri,Ordered for tomato bath but they have sent upma... Waste of time and money,"4 Reviews , 5 Followers",7/19/2018 14:36,0,,negative,order tomato bath send upma waste time money
Udipi's Upahar,Aamrapali,"Horrible Sambhar, It was thick as chutney and had just potatoes for the vegetable bit of it. Chutney and Dosa were still fine but sambhar was real bad.","5 Reviews , 6 Followers",7/15/2018 19:19,0,,negative,horrible sambhar thick chutney potatoes vegetable bit chutney dosa still fine sambhar real bad
Udipi's Upahar,Shalu,sambar is not good. ghee dosa doesn't have any taste of ghee.,5 Reviews,7/14/2018 10:58,0,,negative,sambar good ghee dosa taste ghee
Udipi's Upahar,Santosh,they did not give me sambar.. unprofessional attitude,"10 Reviews , 2 Followers",7/14/2018 9:33,0,,negative,give sambar unprofessional attitude
Udipi's Upahar,Karthik,I have ordered sambhar vada and idli and what I have received is sambhar idli and idli.. 😐 Please be careful while delivering the orders! Thank you!,"4 Reviews , 30 Followers",7/9/2018 9:52,0,,negative,order sambhar vada idli receive sambhar idli idli please careful deliver order thank
Mathura Vilas,Manish Garg,There are garlic peels in my garlic naan. Not just one but almost every where. Staff was least bothered in this concern. They don't remove garlic peels from naan,"3 Reviews , 3 Followers",5/21/2019 21:08,0,,negative,garlic peel garlic naan one almost every staff least bother concern remove garlic peel naan
Mathura Vilas,Ritika Shah,"Very rude staff and bad service. Disapppinted. Decent food.Good harabhara kabab. Have been there multiple times I. Last, never faced such bad service. The manager was very rude, disinterested and had no concern with any grievances. The bill desk guy apologised on his behalf, but the manager just chose to walk away.","8 Reviews , 122 Followers",5/13/2019 10:51,0,,negative,rude staff bad service disapppinted decent food good harabhara kabab multiple time last never face bad service manager rude disinterested concern grievance bill desk guy apologise behalf manager choose walk away
Mathura Vilas,Nishant Singh,"Very bad service. 90% time you will keep on waiting for food. Even when i ordered thali, thwy took more than half n hour to bring it. Even the food was nothing compare to Rajdhani.....","2 Reviews , 4 Followers",5/5/2019 14:55,0,,negative,bad service 90 time keep wait food even order thali thwy take half hour bring even food nothing compare rajdhani
Mathura Vilas,Karthik Mns,"Food is pricey and portion size is not justified. Serving is super slow. Tons tons of improvement required. If I have a choice, I'd avoid this place.","6 Reviews , 42 Followers",4/30/2019 1:07,0,,negative,food pricey portion size justified serving super slow ton ton improvement require choice avoid place
Mathura Vilas,Murari Setty Gnana Vinay,Ambience was good.But the service was toooo bad.No one will take care after you order the food.its really pathetic.we need to ask for food repeatedly ..After 45 min they brought one starter and for main course they took one hour of time.Never prefer this restaurant,"2 Reviews , 1 Follower",4/21/2019 13:21,0,,negative,ambience good service toooo bad one take care order food really pathetic need ask food repeatedly 45 min bring one starter main course take one hour time never prefer restaurant
Mathura Vilas,Aziz Ajju,"I ordered today veg fried rice, veg curry, rumali roties and onion raita.
but when it was delivered the onion raita was missing in the delivery for which I had paid 59 rs. 
I am soo disappointed with this order discrprency.","1 Review , 1 Follower",4/18/2019 15:17,0,,negative,order today veg fry rice veg curry rumali roties onion raita deliver onion raita miss delivery pay 59 r soo disappointed order discrprency
Mathura Vilas,Pankaj Mittal,"I found this place pathetic. Went yesterday, most of the dishes we ordered were not available. The excuse waiter gave was that one of the chefs is on leave. I wonder if business stops for them if one the chef is not available.
I read on zomato reviews that their thali is good. And restaurant's menu on zomato mentioned that thali is available in dinner as well, but on reaching restaurant I found out they are not serving thali in dinner now. I travelled 9km to visit this restaurant.

Food was pathetic as well. Tanduri roti that we ordered was made of maida. And the dishes were either too oily or just bad.

Overall this place is very bad and doesn't deserve a visit at all. There are plenty of restaurants all around Hyderabad which are much better than this for half the rate.

Avoid this restaurant at all cost !!!","4 Reviews , 4 Followers",4/17/2019 17:53,0,,negative,find place pathetic go yesterday dish order available excuse waiter give one chef leave wonder business stop one chef available read zomato review thali good restaurant menu zomato mention thali available dinner well reach restaurant find serve thali dinner travel 9km visit restaurant food pathetic well tanduri roti order make maida dish either oily bad overall place bad deserve visit plenty restaurant around hyderabad much good half rate avoid restaurant cost
Mathura Vilas,Sushmita Mishra,I visited the place yesterday for lunch with my family. This is usually a most loved place by all my family members and me for a casual dining. But yesterday it is a very bad experience we noticed the manger is changed. It took 20 minutes to find some one to take the order. Then it took him almost 30 minutes for the thali. I called the manager and asked why is it taking so long as we habe only asked a thali and lassi. Then he told us that some of the food got over so we are preparing it again so only it is taking so much time. But is was courtesy that he could have informed us that it is going to take time. After 40 minutes the food was served. But the lassi again took a very long time we cancelled the order and moved out.,"3 Reviews , 3 Followers",4/15/2019 17:20,0,,negative,visit place yesterday lunch family usually loved place family member casual dining yesterday bad experience notice manger change take 20 minute find one take order take almost 30 minute thali call manager ask take long habe ask thali lassi tell u food get prepare take much time courtesy could inform u go take time 40 minute food serve lassi take long time cancel order move
Mathura Vilas,Sridevi Bp,Have been a regular customer. But waa totally dissatisfied today. Had to wait for 10 mins even to be served water. They are very short staffed and the manager is just not polite. They need to really up their service. Will think to go back again.,"4 Reviews , 4 Followers",4/14/2019 14:30,0,,negative,regular customer waa totally dissatisfy today wait 10 min even serve water short staffed manager polite need really service think go back
Mathura Vilas,Sai Krishna,Quality and quantity is very less for Biryani combo.it is not worth of 150 rs.As a team we ordered 18 plates which is not sufficient.please look into it.,1 Review,4/13/2019 13:49,0,,negative,quality quantity less biryani combo worth 150 r team order 18 plate sufficient please look
Mathura Vilas,Sumit,"Overrated restaurant with pathetic service and average food. Spent 2.5 hours just for starters and main course. Had 2 rounds of rotis before paneer sabzi arrived. After asking manager that we have ordered main course more than half hour back, he told that you have ordered only 5 mins back. After this episode also it came after half an hour more. Visit the place if you have free time and want Air condition. Nothing else you can expect.",3 Reviews,4/8/2019 1:04,0,,negative,overrate restaurant pathetic service average food spent hour starter main course round rotis paneer sabzi arrive ask manager order main course half hour back tell order mins back episode also come half hour visit place free time want air condition nothing else expect
Mathura Vilas,ANNAM NARESH,One of the worst in and around gachibowli. I ordered two rice combo and sent one and collected money for two. Such a non sense guy. The mathura villas owner. Never believe in their words.,"1 Review , 4 Followers",4/1/2019 21:34,0,,negative,one bad around gachibowli order two rice combo send one collect money two non sense guy mathura villa owner never believe word
Mathura Vilas,Prathyusha Subraveti,"Extremely disappointed with the service. They delayed serving the food. The staff is very lethargic and don't seem to care. Save your time. Go elsewhere. By the by, the pepper curry was the worst. Don't try searching for this in menu for this dish. It isn't there. They added so much of pepper, it felt like some chef's spontaneous idea which messed up our palate. -_-",1 Review,3/23/2019 22:52,0,,negative,extremely disappointed service delay serve food staff lethargic seem care save time go elsewhere pepper curry bad try search menu dish add much pepper felt like chef spontaneous idea mess palate
Mathura Vilas,Sreya Sreetam Raychaudhury,"Ours was not a good experience, poor hospitali
ty, slow service n bad temperament from the manager. Not likely to visit again.. disappointed !!! 😒😒 😒😒","2 Reviews , 19 Followers",3/23/2019 14:34,0,,negative,good experience poor hospitali ty slow service bad temperament manager likely visit disappointed
Mathura Vilas,Ramu,Staff is very reckless and they are least bother about the customer. We left without having lunch for keeping wait for more then 30 mins and the manager even not ask us to wait. He went inside to cancel the order,"10 Reviews , 4 Followers",3/22/2019 14:14,0,,negative,staff reckless least bother customer leave without lunch keep wait 30 min manager even ask u wait go inside cancel order
Mathura Vilas,Sathish Kumar Akula,Never order full meals online... At the end you will get disappointed with incorrect items.. From the given menu... Expected alot by seeings reviews.,"7 Reviews , 2 Followers",3/19/2019 13:46,0,,negative,never order full meal online end get disappointed incorrect item give menu expect alot seeing review
Mathura Vilas,Rahul Agarwal,"For some reasons unknown to me, I decided to try this place. The thali on the other zomato reviews seemed worth a try I thought.
I was told thali would take 15 min, and I waited. After 25 min of waiting, when I started asking around, they said thali isn't available right now and will take another 20 min minimum. I lost it. No shame, no options to offer what could be served quickly. Just a plain no. I walked up, they asked me to pay for a bottle of water (which I consumed) and left. The manager didn't even bother.
Went to Over the moon next door and had a great exp. Folkd there told me this outliet of MV is in bad shape and likely to close soon.
If you want to take a chance of really poor exp, maybe no food, maybe bad food...","34 Reviews , 233 Followers",3/17/2019 19:01,0,,negative,reason unknown decide try place thali zomato review seem worth try thought tell thali would take 15 min wait 25 min wait start ask around say thali available right take another 20 min minimum lose shame option offer could serve quickly plain walk ask pay bottle water consume leave manager even bother go moon next door great exp folkd tell outliet mv bad shape likely close soon want take chance really poor exp maybe food maybe bad food
Mathura Vilas,Prs M,"Very bed experience.. they have created problem in deduction for zomato gold multiple times.
Zomato should take action against this restaurant.",1 Review,2/28/2019 20:54,0,,negative,bed experience create problem deduction zomato gold multiple time zomato take action restaurant
Mathura Vilas,Ram.bhattiprolu198305,"This restaurant has gone way below the acceptable quality levels. Had been a great place to go earlier but looks like they have started compromising in quality of food and service. Items on the menu aren’t available but offered what they had at that time. Rice was watery, none to care for your concern but were commenting on what was wrong and it was eatable. Will never come here again.","1 Review , 1 Follower",2/27/2019 14:00,0,,negative,restaurant go way acceptable quality level great place go earlier look like start compromise quality food service item menu available offer time rice watery none care concern comment wrong eatable never come
Mathura Vilas,Akshat Jaiswal,"This place was a good veg eatery earlier, with options of good thali..but the experience which we had today completely my opinion.
Food was cold, service was very slow, dirty tables and wares and Ill maintained wash rooms. And on top of it misleadinģ offer of 25% discount. I just had my last visit today.","8 Reviews , 19 Followers",2/24/2019 18:31,0,,negative,place good veg eatery earlier option good thali experience today completely opinion food cold service slow dirty table ware ill maintain wash room top misleadinģ offer 25 discount last visit today
Mathura Vilas,Madhava,Very busy place. Rude waitress. Thalis are very nice here but don’t try any other varieties because they taste very bad. I had very bad experience. Only vegetarian food.,"52 Reviews , 164 Followers",2/15/2019 18:52,0,,negative,busy place rude waitress thalis nice try variety taste bad bad experience vegetarian food
Mathura Vilas,Sai Charan,"Yesterday we have been to Mathura Vilas first time had ala kart, oh my God too much expensive and not worth of against quantity we ordered
Kaju masala which is 265 inclusive of all taxes, he just gave in very small bowl, and ordered butter naan which is again looting only like 70rs each butter naan inclusive of all taxes, and coming to cool drink it's like ditched 70rs inclusive of all taxes. They simply loot your purse and money,","13 Reviews , 7 Followers",2/13/2019 10:32,0,,negative,yesterday mathura vila first time ala kart oh god much expensive worth quantity order kaju masala 265 inclusive tax give small bowl order butter naan loot like 70rs butter naan inclusive tax come cool drink like ditch 70rs inclusive tax simply loot purse money
Mathura Vilas,Poojitha,"I have been my third time here.
The food is quite good here. But when it comes to service we need a lot of patience.i have experienced the same third time.we had to wait for quite long time for food and even the bill

Food - 3/5
Ambience-3/5
Service-1/5

Need to improve in this factor","3 Reviews , 1 Follower",2/10/2019 15:11,0,,negative,third time food quite good come service need lot patience experience third time wait quite long time food even bill food ambience service need improve factor
Mathura Vilas,Upendra Bandi,"Firstly the seating tables and chairs interiors all are awesome but the foooooood when compared with its pricing did not meet the minimum standards I could it is worst the butter naan is charged at a rs 60 ? Huhh the worst naan I ever ate and service what a pity I should stand and call a person for service and totally this restaurant is worthless for the service and the pricing
The pricing is very premium and the taste ! What a road side small dabas are very far better than this","10 Reviews , 2 Followers",2/10/2019 10:46,2,,negative,firstly seating table chair interior awesome foooooood compare pricing meet minimum standard could worst butter naan charge rs 60 huhh bad naan ever ate service pity stand call person service totally restaurant worthless service price pricing premium taste road side small daba far good
Mathura Vilas,Sreepad Parigi,Average food. Have come across small amounts of mud in the food. They take a lot of time to serve food. The menu is also not that special given the name of the restaurant which belies it.,"6 Reviews , 1 Follower",2/6/2019 18:49,0,,negative,average food come across small amount mud food take lot time serve food menu also special give name restaurant belie
Mathura Vilas,Saikiran K,"Ordered north Indian Thali, tastes bad, most of the curries are bad in taste, except one which is panneer. I had a feeling that chole curry was prepared yesterday and it smells & tasts bad. They served 2 sweets, semiya and kirayi. Only Semiya tastes good.",1 Review,1/20/2019 14:38,0,,negative,ordered north indian thali taste bad curry bad taste except one panneer feeling chole curry prepare yesterday smell tasts bad serve sweet semiya kirayi semiya taste good
Mathura Vilas,Rahul Singh,"Very poor service. People are very slow, you have to wait for 15 minutes to get one item. The funny part is even for giving bill they take ages as if they are not interested in taking money as well. I will never recommend this place to anyone because of its poor service.","4 Reviews , 5 Followers",1/19/2019 14:42,0,,negative,poor service people slow wait 15 minute get one item funny part even give bill take age interested take money well never recommend place anyone poor service
Mathura Vilas,Neetika Sahai,I have been to this place for random dinner with friends and it was the most stupid decision.. The place is the perfect example of mismanagement. The food was also pathetic. We have ordered sambhar rice after a lot of disappointment thinking that atleast it will come on time and will be good in taste but I guess they were checking our patience and it took almost 20-25mins for us to get that. They were so slow even in providing bill and on top of that they have added service charge without even our notice. I have given two stars only because the manager / owner (not sure) was really very courteous and he has asked not to pay by acknowledging our complaints.,"44 Reviews , 872 Followers",1/2/2019 0:00,0,,negative,place random dinner friend stupid decision place perfect example mismanagement food also pathetic order sambhar rice lot disappointment thinking atleast come time good taste guess check patience take almost 20 25mins u get slow even provide bill top add service charge without even notice give two star manager owner sure really courteous ask pay acknowledge complaint
Mathura Vilas,Jyotshna Reddy,"Food - Too salty and I did not understand how can someone go wrong with something as easy as bisebella bath.
Even the Other items were very average and salty

Staff - with only twenty percent occupancy, the staff forgot the order. And in General the service is lousy

Ambience - its neat and satwik.

I would recommend to give this restaurant a pass. Its not worth the time and money.","8 Reviews , 5 Followers",12/31/2018 21:16,0,,negative,food salty understand someone go wrong something easy bisebella bath even item average salty staff twenty percent occupancy staff forget order general service lousy ambience neat satwik would recommend give restaurant pas worth time money
Mathura Vilas,Tanmay Agarwal,Worst service food. Those who want blood pressure problem may visit. Every thing highly saalted. Don't go on name mathura it's local. Worst food worst service,4 Reviews,11/30/2018 22:23,0,,negative,bad service food want blood pressure problem may visit every thing highly saalted go name mathura local worst food bad service
Mathura Vilas,Pritesh Mohanty,"Service - Extremely Poor 1*
Food - Average 2*
Ambience- Average 2*
Overall not a good experience. We ordered for North Indian thali, had to wait pretty long for it to come. Finally arrived, now to make it worse, If we ordered for some more they took 20 mins or more to get the item. They are so slow in serving, you will loose interest in your food. Welcome drink came after we finished having the starters, such is their promptness.","1 Review , 99 Followers",11/24/2018 21:07,0,,negative,service extremely poor food average ambience average overall good experience order north indian thali wait pretty long come finally arrive make bad order take 20 min get item slow serve loose interest food welcome drink come finish starter promptness
Mathura Vilas,Yogesh,"What’s the point of taking Zomato Gold when there are so many restrictions on what is eligible. Look at the terms and conditions - they are so restrictive. The main speciality of the Mathura Vilas, ie Thali is not eligible for Zomato Gold. Coverage of Zomato Gold needs to drastically improve. No point in having Zomato Gold otherwise",2 Reviews,11/24/2018 13:02,0,,negative,point take zomato gold many restriction eligible look term condition restrictive main speciality mathura vila ie thali eligible zomato gold coverage zomato gold need drastically improve point zomato gold otherwise
Mathura Vilas,Avijnath G,"Apparently on holidays,half their staff too goes on a holiday.
The service was horrible, took them 10 minutes to clean our table and another 10 minutes to serve us water.
If this wasn't frustrating enough, they took 30 minutes more to get us undercooked food and some of the dishes in the thali were cold.","6 Reviews , 2 Followers",11/23/2018 15:52,0,,negative,apparently holiday half staff go holiday service horrible take 10 minute clean table another 10 minute serve u water frustrate enough take 30 minute get u undercooked food dish thali cold
